ReservationID,ShowID,ReservationDate,CustomerID,CombinedID
1860,21,2/10/2019 7:41:36 AM,1000,res-1860_showID-21
1077,19,1/8/2019 10:14:15 AM,1651,res-1077_showID-19
1940,20,3/29/2019 3:35:11 AM,1995,res-1940_showID-20
1282,1,1/21/2019 6:40:01 AM,690,res-1282_showID-1
822,28,3/17/2019 5:37:55 PM,370,res-822_showID-28
1440,14,3/30/2019 9:35:45 PM,72,res-1440_showID-14
1181,10,3/23/2019 4:28:17 AM,1962,res-1181_showID-10
672,10,3/25/2019 10:13:45 PM,528,res-672_showID-10
3089,16,2/22/2019 8:15:35 PM,201,res-3089_showID-16
1730,12,1/8/2019 6:04:20 AM,1993,res-1730_showID-12
873,23,2/10/2019 5:26:38 PM,1093,res-873_showID-23
2209,26,2/26/2019 11:49:35 AM,190,res-2209_showID-26
3073,19,3/9/2019 12:26:20 PM,986,res-3073_showID-19
159,3,1/24/2019 12:35:59 AM,952,res-159_showID-3
2522,10,3/27/2019 3:19:29 PM,1396,res-2522_showID-10
39,11,3/6/2019 9:40:43 PM,1581,res-39_showID-11
2027,26,1/14/2019 2:54:24 PM,720,res-2027_showID-26
1190,19,3/12/2019 8:02:43 PM,799,res-1190_showID-19
844,12,1/17/2019 8:55:24 AM,1710,res-844_showID-12
2656,19,3/22/2019 10:28:57 AM,1904,res-2656_showID-19
574,15,2/8/2019 6:29:59 AM,1674,res-574_showID-15
1108,27,1/2/2019 10:23:51 AM,169,res-1108_showID-27
1817,28,1/19/2019 2:14:25 PM,1846,res-1817_showID-28
1430,18,3/25/2019 1:01:27 AM,948,res-1430_showID-18
1477,9,2/4/2019 2:24:45 PM,478,res-1477_showID-9
1196,4,2/21/2019 6:39:49 PM,1902,res-1196_showID-4
1424,14,1/25/2019 10:47:18 PM,1258,res-1424_showID-14
257,13,2/28/2019 4:11:40 AM,97,res-257_showID-13
1575,19,1/31/2019 6:06:41 PM,1778,res-1575_showID-19
1179,5,2/20/2019 10:41:42 AM,906,res-1179_showID-5
585,15,1/9/2019 10:35:26 PM,1073,res-585_showID-15
3081,4,3/13/2019 1:00:40 AM,1002,res-3081_showID-4
656,10,1/19/2019 11:31:30 AM,1368,res-656_showID-10
239,20,1/20/2019 10:46:27 PM,1702,res-239_showID-20
3517,22,1/29/2019 5:38:58 PM,62,res-3517_showID-22
2868,29,2/23/2019 4:58:28 PM,1815,res-2868_showID-29
604,17,1/10/2019 8:14:59 AM,1574,res-604_showID-17
3289,11,1/26/2019 10:27:10 AM,1526,res-3289_showID-11
3439,19,3/15/2019 7:08:40 AM,1728,res-3439_showID-19
447,12,3/16/2019 2:23:04 AM,1643,res-447_showID-12
2473,29,2/21/2019 2:07:32 PM,928,res-2473_showID-29
1621,5,1/30/2019 9:53:05 PM,1460,res-1621_showID-5
3231,15,1/6/2019 3:08:40 AM,662,res-3231_showID-15
2207,7,3/17/2019 4:25:52 PM,1518,res-2207_showID-7
2552,11,3/9/2019 5:14:09 AM,1768,res-2552_showID-11
1353,27,1/2/2019 8:46:54 PM,1811,res-1353_showID-27
1446,4,2/14/2019 9:04:53 PM,424,res-1446_showID-4
778,30,2/14/2019 8:35:17 PM,662,res-778_showID-30
2753,1,1/30/2019 4:40:03 PM,1708,res-2753_showID-1
1664,17,3/3/2019 10:32:11 PM,487,res-1664_showID-17
3262,17,1/5/2019 9:17:43 AM,208,res-3262_showID-17
1236,6,1/31/2019 4:48:14 PM,167,res-1236_showID-6
2055,5,2/7/2019 1:03:54 AM,647,res-2055_showID-5
2798,30,1/14/2019 9:16:38 PM,225,res-2798_showID-30
2242,22,3/27/2019 8:49:28 AM,1969,res-2242_showID-22
2473,1,2/21/2019 2:07:32 PM,832,res-2473_showID-1
2977,6,1/3/2019 3:11:29 PM,1976,res-2977_showID-6
3046,1,1/14/2019 6:41:53 PM,1728,res-3046_showID-1
102,20,3/10/2019 6:40:27 PM,1506,res-102_showID-20
2264,18,1/26/2019 9:13:58 AM,135,res-2264_showID-18
1673,12,3/10/2019 7:57:27 PM,1226,res-1673_showID-12
729,18,3/7/2019 8:17:34 AM,817,res-729_showID-18
1195,5,3/28/2019 7:14:40 AM,492,res-1195_showID-5
1400,4,3/9/2019 1:20:53 AM,934,res-1400_showID-4
2797,26,1/30/2019 1:24:24 AM,168,res-2797_showID-26
3505,29,1/13/2019 2:30:46 PM,696,res-3505_showID-29
343,22,2/26/2019 7:03:20 AM,1891,res-343_showID-22
1578,13,1/15/2019 1:06:06 AM,1566,res-1578_showID-13
932,8,3/12/2019 9:18:29 AM,1056,res-932_showID-8
3111,21,2/10/2019 1:01:11 PM,718,res-3111_showID-21
1895,26,1/21/2019 9:30:11 PM,561,res-1895_showID-26
2239,2,3/4/2019 6:02:13 PM,1254,res-2239_showID-2
913,14,1/8/2019 1:09:42 PM,624,res-913_showID-14
2185,16,3/1/2019 8:30:15 AM,1605,res-2185_showID-16
3478,29,3/5/2019 6:20:31 AM,410,res-3478_showID-29
1865,2,1/26/2019 3:36:15 AM,418,res-1865_showID-2
1113,15,2/21/2019 6:15:32 AM,1630,res-1113_showID-15
925,15,3/4/2019 12:36:28 AM,632,res-925_showID-15
1374,22,3/20/2019 11:02:04 AM,1053,res-1374_showID-22
2881,5,3/11/2019 2:07:58 AM,1828,res-2881_showID-5
1267,1,1/8/2019 5:34:16 PM,762,res-1267_showID-1
2116,4,3/27/2019 4:47:58 PM,1512,res-2116_showID-4
2080,4,1/16/2019 1:14:21 PM,628,res-2080_showID-4
2697,27,3/16/2019 4:33:14 AM,104,res-2697_showID-27
442,25,3/5/2019 12:41:38 PM,832,res-442_showID-25
960,17,1/27/2019 5:14:29 PM,789,res-960_showID-17
1313,8,3/16/2019 2:15:06 PM,1705,res-1313_showID-8
1086,13,3/14/2019 8:30:07 PM,440,res-1086_showID-13
494,17,3/28/2019 6:13:16 AM,1462,res-494_showID-17
928,17,3/13/2019 2:28:13 AM,1536,res-928_showID-17
3327,10,2/22/2019 12:56:23 AM,1580,res-3327_showID-10
1911,12,1/3/2019 8:00:39 AM,222,res-1911_showID-12
140,25,1/10/2019 1:31:22 AM,774,res-140_showID-25
1152,9,2/19/2019 4:38:00 PM,17,res-1152_showID-9
1209,2,3/25/2019 10:30:12 PM,1826,res-1209_showID-2
2096,26,2/2/2019 7:26:27 AM,310,res-2096_showID-26
2616,23,1/23/2019 9:54:04 AM,917,res-2616_showID-23
173,21,3/13/2019 7:05:32 PM,630,res-173_showID-21
3329,12,2/11/2019 5:57:06 PM,361,res-3329_showID-12
1108,10,1/2/2019 10:23:51 AM,814,res-1108_showID-10
3464,30,1/8/2019 2:16:43 AM,856,res-3464_showID-30
3109,12,2/24/2019 2:56:27 AM,401,res-3109_showID-12
2447,1,3/4/2019 4:26:59 AM,751,res-2447_showID-1
1029,20,1/20/2019 8:11:41 PM,677,res-1029_showID-20
2304,15,3/6/2019 9:23:19 AM,144,res-2304_showID-15
3368,18,1/15/2019 6:21:16 PM,1204,res-3368_showID-18
928,7,3/13/2019 2:28:13 AM,362,res-928_showID-7
2689,21,1/8/2019 12:44:33 PM,1168,res-2689_showID-21
2387,3,2/22/2019 12:29:27 AM,1254,res-2387_showID-3
3327,21,2/22/2019 12:56:23 AM,1783,res-3327_showID-21
2384,4,3/9/2019 12:32:29 PM,1518,res-2384_showID-4
1727,8,3/2/2019 12:37:29 AM,962,res-1727_showID-8
988,7,3/13/2019 12:06:21 PM,1879,res-988_showID-7
1680,16,3/11/2019 12:17:39 AM,1238,res-1680_showID-16
2213,17,3/1/2019 6:45:57 AM,1334,res-2213_showID-17
2060,25,1/9/2019 5:58:29 PM,273,res-2060_showID-25
913,10,1/8/2019 1:09:42 PM,1863,res-913_showID-10
556,14,3/25/2019 3:38:01 AM,1391,res-556_showID-14
1782,30,2/15/2019 1:01:10 AM,613,res-1782_showID-30
1626,8,1/13/2019 3:53:03 PM,309,res-1626_showID-8
1492,28,1/24/2019 6:05:25 PM,538,res-1492_showID-28
416,14,2/11/2019 8:12:06 PM,360,res-416_showID-14
2372,5,3/21/2019 8:29:26 PM,448,res-2372_showID-5
3386,14,3/22/2019 1:41:33 PM,1567,res-3386_showID-14
43,18,2/25/2019 7:18:20 AM,236,res-43_showID-18
2241,15,2/23/2019 10:43:27 PM,420,res-2241_showID-15
1136,21,2/5/2019 2:25:38 PM,1434,res-1136_showID-21
1251,3,3/28/2019 2:40:47 PM,1629,res-1251_showID-3
2567,30,1/6/2019 10:30:14 PM,57,res-2567_showID-30
1211,3,1/16/2019 7:32:10 PM,708,res-1211_showID-3
2,11,2/18/2019 8:52:21 PM,285,res-2_showID-11
2996,9,3/25/2019 3:22:55 PM,1278,res-2996_showID-9
2217,26,2/12/2019 3:22:37 PM,1721,res-2217_showID-26
3529,23,1/24/2019 4:00:11 AM,1745,res-3529_showID-23
3149,15,1/24/2019 5:58:03 PM,123,res-3149_showID-15
44,16,2/27/2019 6:39:37 AM,1555,res-44_showID-16
1889,10,3/8/2019 2:35:15 PM,419,res-1889_showID-10
3419,4,2/14/2019 11:09:10 AM,1749,res-3419_showID-4
265,4,1/27/2019 10:59:37 PM,382,res-265_showID-4
3144,16,1/30/2019 6:34:43 AM,72,res-3144_showID-16
2075,25,3/30/2019 10:28:35 PM,937,res-2075_showID-25
1830,3,3/10/2019 7:27:47 PM,261,res-1830_showID-3
1161,19,2/27/2019 8:30:13 PM,215,res-1161_showID-19
1064,3,3/16/2019 10:33:40 AM,1798,res-1064_showID-3
3081,8,3/13/2019 1:00:40 AM,1596,res-3081_showID-8
2701,6,1/24/2019 1:34:53 PM,355,res-2701_showID-6
1728,4,2/17/2019 5:50:33 AM,388,res-1728_showID-4
2482,10,3/10/2019 3:49:07 AM,1390,res-2482_showID-10
3084,11,2/27/2019 8:09:45 AM,1096,res-3084_showID-11
1586,15,2/6/2019 8:31:27 PM,1783,res-1586_showID-15
2823,21,3/25/2019 5:02:49 AM,339,res-2823_showID-21
1149,2,3/3/2019 4:07:38 AM,1418,res-1149_showID-2
1177,25,1/16/2019 3:23:23 PM,1289,res-1177_showID-25
722,3,2/5/2019 4:02:56 PM,819,res-722_showID-3
3450,10,3/1/2019 5:34:50 PM,63,res-3450_showID-10
1805,19,2/7/2019 5:17:34 PM,704,res-1805_showID-19
1014,24,2/3/2019 4:04:41 PM,767,res-1014_showID-24
2838,6,1/28/2019 1:57:09 AM,1742,res-2838_showID-6
2297,20,2/22/2019 10:31:14 AM,728,res-2297_showID-20
133,6,3/29/2019 4:20:55 PM,690,res-133_showID-6
1240,3,3/5/2019 11:06:40 AM,1843,res-1240_showID-3
1684,1,1/16/2019 4:19:28 AM,1323,res-1684_showID-1
2534,19,3/25/2019 7:02:11 PM,848,res-2534_showID-19
1984,14,2/12/2019 6:34:29 AM,1692,res-1984_showID-14
45,24,1/28/2019 7:01:33 PM,1527,res-45_showID-24
1198,22,1/20/2019 9:12:36 AM,1989,res-1198_showID-22
1158,19,3/5/2019 9:21:35 AM,7,res-1158_showID-19
739,2,3/21/2019 5:53:31 PM,1820,res-739_showID-2
2786,1,1/11/2019 9:44:19 AM,316,res-2786_showID-1
72,21,3/9/2019 12:46:38 AM,1613,res-72_showID-21
2058,22,3/3/2019 7:53:45 PM,665,res-2058_showID-22
2000,23,1/15/2019 2:14:17 PM,1169,res-2000_showID-23
2646,24,3/10/2019 4:27:33 AM,672,res-2646_showID-24
296,28,2/17/2019 6:57:47 PM,433,res-296_showID-28
1770,18,1/4/2019 7:48:53 PM,125,res-1770_showID-18
3523,20,3/21/2019 3:23:40 PM,1487,res-3523_showID-20
2301,29,1/17/2019 1:40:14 PM,831,res-2301_showID-29
2210,29,3/17/2019 1:42:53 AM,882,res-2210_showID-29
1574,6,1/16/2019 4:27:16 AM,332,res-1574_showID-6
3499,8,3/24/2019 2:00:56 AM,150,res-3499_showID-8
390,5,3/25/2019 6:48:32 PM,617,res-390_showID-5
32,1,1/29/2019 6:27:47 PM,683,res-32_showID-1
3200,27,1/20/2019 10:27:52 PM,1875,res-3200_showID-27
2764,19,1/16/2019 5:54:27 PM,1429,res-2764_showID-19
530,2,2/11/2019 8:49:44 AM,1547,res-530_showID-2
1150,13,2/15/2019 4:50:44 AM,157,res-1150_showID-13
2623,22,3/13/2019 1:40:42 PM,1268,res-2623_showID-22
1757,1,2/2/2019 6:34:46 AM,813,res-1757_showID-1
2194,19,1/5/2019 4:51:39 PM,1082,res-2194_showID-19
2015,29,1/18/2019 5:54:03 AM,777,res-2015_showID-29
1302,3,1/14/2019 8:35:10 AM,1852,res-1302_showID-3
175,21,2/19/2019 1:01:17 AM,1971,res-175_showID-21
2161,15,1/10/2019 4:39:46 PM,1208,res-2161_showID-15
594,3,1/16/2019 3:45:54 PM,887,res-594_showID-3
2665,8,3/21/2019 8:33:47 AM,195,res-2665_showID-8
1897,1,3/6/2019 7:23:41 PM,414,res-1897_showID-1
1299,7,1/23/2019 6:55:11 PM,1425,res-1299_showID-7
2342,18,2/8/2019 3:23:15 PM,1170,res-2342_showID-18
2856,15,1/29/2019 6:55:27 AM,1597,res-2856_showID-15
423,16,1/29/2019 2:58:29 AM,748,res-423_showID-16
1749,11,3/17/2019 6:42:42 PM,1278,res-1749_showID-11
399,6,3/11/2019 6:20:59 AM,785,res-399_showID-6
129,29,3/5/2019 7:15:58 PM,1240,res-129_showID-29
1418,8,1/26/2019 12:17:00 AM,1891,res-1418_showID-8
2080,20,1/16/2019 1:14:21 PM,1280,res-2080_showID-20
981,29,1/7/2019 3:10:40 PM,1957,res-981_showID-29
94,21,2/23/2019 10:48:04 AM,1430,res-94_showID-21
103,11,2/8/2019 4:13:46 AM,1201,res-103_showID-11
1662,25,3/10/2019 7:52:16 PM,1097,res-1662_showID-25
2992,23,2/12/2019 3:40:07 PM,800,res-2992_showID-23
3094,7,1/28/2019 4:14:04 AM,1578,res-3094_showID-7
3005,12,2/4/2019 6:47:47 PM,726,res-3005_showID-12
631,19,1/19/2019 6:50:51 AM,733,res-631_showID-19
1232,11,1/22/2019 2:49:27 AM,1183,res-1232_showID-11
137,25,1/10/2019 9:28:49 AM,956,res-137_showID-25
2779,15,3/2/2019 4:49:42 AM,1597,res-2779_showID-15
1827,14,3/22/2019 4:00:18 AM,217,res-1827_showID-14
2860,12,2/6/2019 3:39:36 PM,1740,res-2860_showID-12
2293,9,1/24/2019 6:53:04 PM,846,res-2293_showID-9
3068,18,3/18/2019 8:56:50 PM,405,res-3068_showID-18
1704,16,2/1/2019 2:04:26 AM,723,res-1704_showID-16
205,4,3/21/2019 4:14:26 PM,15,res-205_showID-4
1246,22,3/20/2019 8:37:54 AM,1699,res-1246_showID-22
2575,21,1/3/2019 4:21:40 AM,1124,res-2575_showID-21
3439,29,3/15/2019 7:08:40 AM,1893,res-3439_showID-29
2734,17,1/25/2019 10:45:15 PM,1231,res-2734_showID-17
650,20,3/10/2019 12:10:48 AM,639,res-650_showID-20
3532,3,3/14/2019 6:41:50 PM,101,res-3532_showID-3
2434,15,3/5/2019 3:29:34 PM,1039,res-2434_showID-15
3331,12,3/20/2019 10:21:23 PM,1398,res-3331_showID-12
584,18,3/1/2019 8:01:55 AM,470,res-584_showID-18
1894,29,1/10/2019 3:18:39 AM,1185,res-1894_showID-29
1804,26,3/22/2019 2:05:32 AM,1650,res-1804_showID-26
2524,29,3/19/2019 1:17:22 AM,1712,res-2524_showID-29
2240,27,1/20/2019 3:12:03 AM,1755,res-2240_showID-27
1731,8,3/20/2019 4:52:41 PM,19,res-1731_showID-8
1351,20,1/28/2019 6:41:07 AM,903,res-1351_showID-20
2186,30,2/7/2019 5:46:42 PM,1573,res-2186_showID-30
121,30,3/1/2019 5:04:28 AM,1087,res-121_showID-30
3005,18,2/4/2019 6:47:47 PM,1619,res-3005_showID-18
3533,16,3/15/2019 2:40:38 AM,138,res-3533_showID-16
999,11,2/16/2019 10:51:34 AM,1497,res-999_showID-11
1052,3,2/3/2019 3:05:39 AM,425,res-1052_showID-3
3001,16,2/25/2019 2:43:03 PM,420,res-3001_showID-16
2609,16,1/9/2019 6:12:00 AM,1644,res-2609_showID-16
2282,7,3/30/2019 1:42:35 PM,64,res-2282_showID-7
3254,19,1/4/2019 9:15:37 PM,32,res-3254_showID-19
3072,25,1/16/2019 4:39:40 AM,341,res-3072_showID-25
940,14,3/25/2019 12:34:13 AM,982,res-940_showID-14
3419,19,2/14/2019 11:09:10 AM,1399,res-3419_showID-19
1118,29,3/29/2019 2:42:12 PM,152,res-1118_showID-29
1659,13,2/19/2019 6:46:43 AM,854,res-1659_showID-13
246,11,3/24/2019 10:07:28 AM,1666,res-246_showID-11
2408,2,2/9/2019 2:44:05 AM,697,res-2408_showID-2
42,11,2/5/2019 10:48:02 AM,1891,res-42_showID-11
1007,18,1/7/2019 5:54:43 PM,1720,res-1007_showID-18
90,21,3/29/2019 8:37:55 PM,1436,res-90_showID-21
3422,20,2/5/2019 7:31:10 PM,1099,res-3422_showID-20
1592,9,3/21/2019 6:17:23 PM,203,res-1592_showID-9
3239,16,2/17/2019 3:46:49 PM,1628,res-3239_showID-16
3299,6,2/7/2019 3:10:47 PM,1375,res-3299_showID-6
3469,17,1/26/2019 5:09:23 PM,1585,res-3469_showID-17
3140,11,3/11/2019 10:00:00 AM,804,res-3140_showID-11
1402,11,1/3/2019 4:37:06 PM,1741,res-1402_showID-11
133,20,3/29/2019 4:20:55 PM,1802,res-133_showID-20
2633,14,2/23/2019 8:28:10 AM,69,res-2633_showID-14
2709,3,3/20/2019 10:11:57 PM,1865,res-2709_showID-3
3045,8,1/30/2019 4:49:20 AM,1484,res-3045_showID-8
1444,4,3/18/2019 5:03:49 PM,1332,res-1444_showID-4
379,15,1/27/2019 6:29:50 PM,1415,res-379_showID-15
1943,15,3/11/2019 7:23:45 AM,1553,res-1943_showID-15
1041,18,3/17/2019 5:27:51 PM,1894,res-1041_showID-18
1901,29,1/13/2019 3:09:50 PM,62,res-1901_showID-29
2855,14,3/14/2019 11:33:32 AM,1091,res-2855_showID-14
489,2,2/20/2019 8:35:17 PM,929,res-489_showID-2
3223,28,2/18/2019 8:47:29 PM,1589,res-3223_showID-28
897,30,1/19/2019 3:12:11 PM,977,res-897_showID-30
971,9,2/19/2019 4:20:41 AM,1280,res-971_showID-9
1019,13,2/20/2019 6:02:49 AM,415,res-1019_showID-13
1604,30,1/5/2019 12:35:23 AM,1726,res-1604_showID-30
2306,21,3/27/2019 7:30:56 PM,1140,res-2306_showID-21
1815,20,3/13/2019 7:43:08 PM,1740,res-1815_showID-20
1290,1,3/26/2019 10:11:54 PM,1390,res-1290_showID-1
1977,23,2/12/2019 3:56:16 AM,1516,res-1977_showID-23
1792,27,2/25/2019 7:50:51 PM,518,res-1792_showID-27
2591,14,2/19/2019 5:46:56 PM,27,res-2591_showID-14
3258,27,2/16/2019 12:56:47 AM,292,res-3258_showID-27
2066,1,2/1/2019 2:05:44 AM,1956,res-2066_showID-1
2157,15,3/4/2019 7:20:21 AM,555,res-2157_showID-15
922,14,2/23/2019 1:04:15 PM,1303,res-922_showID-14
2502,16,3/19/2019 6:09:53 AM,718,res-2502_showID-16
2674,2,1/9/2019 1:34:06 PM,1683,res-2674_showID-2
157,4,1/3/2019 7:24:58 PM,1907,res-157_showID-4
1701,16,3/22/2019 6:50:49 PM,228,res-1701_showID-16
1912,12,2/4/2019 4:27:11 AM,303,res-1912_showID-12
19,6,1/28/2019 1:28:34 PM,1999,res-19_showID-6
940,26,3/25/2019 12:34:13 AM,620,res-940_showID-26
1444,1,3/18/2019 5:03:49 PM,788,res-1444_showID-1
1914,28,3/10/2019 5:44:55 AM,1868,res-1914_showID-28
1778,15,3/16/2019 1:34:06 PM,1598,res-1778_showID-15
2664,17,3/19/2019 10:37:57 AM,228,res-2664_showID-17
1121,4,3/2/2019 2:41:26 AM,708,res-1121_showID-4
1990,22,2/15/2019 1:35:07 PM,1154,res-1990_showID-22
647,4,3/22/2019 12:17:45 PM,1095,res-647_showID-4
1667,8,1/20/2019 9:47:26 AM,1151,res-1667_showID-8
2192,19,1/13/2019 5:58:47 AM,1303,res-2192_showID-19
1898,10,3/25/2019 6:06:30 PM,501,res-1898_showID-10
2499,3,2/17/2019 12:11:15 AM,1989,res-2499_showID-3
1012,10,1/12/2019 7:33:37 AM,1669,res-1012_showID-10
2863,13,3/25/2019 12:40:43 AM,1504,res-2863_showID-13
1368,17,1/29/2019 6:49:25 PM,660,res-1368_showID-17
1735,11,2/1/2019 8:13:45 PM,995,res-1735_showID-11
2475,30,2/7/2019 10:42:50 AM,1640,res-2475_showID-30
809,24,3/6/2019 7:49:57 AM,1748,res-809_showID-24
371,18,3/21/2019 12:25:35 PM,526,res-371_showID-18
499,4,3/21/2019 1:36:22 PM,1541,res-499_showID-4
735,14,2/28/2019 6:41:46 PM,534,res-735_showID-14
3440,1,1/12/2019 10:31:24 AM,1525,res-3440_showID-1
1289,22,3/12/2019 7:41:46 PM,597,res-1289_showID-22
1072,28,3/1/2019 11:42:12 AM,1214,res-1072_showID-28
55,21,3/16/2019 6:22:53 PM,1296,res-55_showID-21
2866,21,3/11/2019 12:46:44 PM,380,res-2866_showID-21
1276,14,2/8/2019 2:00:58 AM,582,res-1276_showID-14
909,16,3/23/2019 4:35:00 AM,1705,res-909_showID-16
785,20,1/24/2019 1:18:15 PM,1024,res-785_showID-20
1373,28,2/4/2019 5:34:03 AM,1923,res-1373_showID-28
827,14,2/4/2019 10:39:08 PM,1510,res-827_showID-14
1851,19,3/1/2019 7:47:23 PM,922,res-1851_showID-19
1063,7,2/20/2019 6:09:46 AM,807,res-1063_showID-7
3249,29,2/18/2019 5:04:11 AM,86,res-3249_showID-29
2788,30,3/2/2019 3:06:08 PM,773,res-2788_showID-30
1249,13,1/24/2019 6:36:56 AM,524,res-1249_showID-13
3145,9,2/18/2019 7:36:28 AM,1915,res-3145_showID-9
3186,2,3/11/2019 8:09:40 AM,1541,res-3186_showID-2
2321,26,1/5/2019 4:59:29 PM,1107,res-2321_showID-26
3551,3,2/1/2019 12:02:54 AM,1196,res-3551_showID-3
1548,12,3/8/2019 10:59:10 PM,355,res-1548_showID-12
846,30,1/17/2019 3:14:01 PM,808,res-846_showID-30
359,11,2/3/2019 1:46:14 PM,1152,res-359_showID-11
58,21,2/26/2019 11:36:26 AM,1015,res-58_showID-21
3016,6,1/18/2019 10:21:27 AM,780,res-3016_showID-6
3318,29,3/6/2019 2:22:21 AM,775,res-3318_showID-29
912,13,1/8/2019 3:51:57 PM,1654,res-912_showID-13
1817,4,1/19/2019 2:14:25 PM,1439,res-1817_showID-4
3200,11,1/20/2019 10:27:52 PM,1339,res-3200_showID-11
1102,15,2/10/2019 3:44:43 AM,1075,res-1102_showID-15
1139,4,3/3/2019 3:21:58 PM,1499,res-1139_showID-4
950,6,3/5/2019 6:37:02 PM,488,res-950_showID-6
1051,9,2/25/2019 4:51:44 AM,295,res-1051_showID-9
2416,8,3/3/2019 5:45:36 PM,131,res-2416_showID-8
3198,11,2/19/2019 1:36:38 PM,1215,res-3198_showID-11
1812,30,1/22/2019 5:57:50 PM,161,res-1812_showID-30
1640,15,2/20/2019 1:00:54 PM,135,res-1640_showID-15
487,23,2/7/2019 9:37:42 PM,1119,res-487_showID-23
1174,13,2/17/2019 3:59:22 AM,848,res-1174_showID-13
2248,22,2/4/2019 2:31:38 AM,1980,res-2248_showID-22
181,24,3/2/2019 2:14:59 AM,1276,res-181_showID-24
3503,17,1/9/2019 1:24:14 AM,480,res-3503_showID-17
1006,29,1/15/2019 5:46:33 AM,1566,res-1006_showID-29
2870,22,1/6/2019 3:19:03 AM,22,res-2870_showID-22
3363,26,3/8/2019 4:53:30 AM,1471,res-3363_showID-26
1771,25,2/4/2019 3:52:06 AM,1950,res-1771_showID-25
2824,1,2/8/2019 6:12:00 PM,59,res-2824_showID-1
2410,25,2/11/2019 9:20:35 PM,164,res-2410_showID-25
2046,20,1/5/2019 3:32:08 AM,554,res-2046_showID-20
1390,15,3/13/2019 8:59:14 AM,1233,res-1390_showID-15
3306,20,3/15/2019 6:15:02 PM,88,res-3306_showID-20
740,2,1/7/2019 5:51:18 PM,280,res-740_showID-2
656,6,1/19/2019 11:31:30 AM,892,res-656_showID-6
965,16,1/13/2019 4:05:56 PM,210,res-965_showID-16
1,8,1/12/2019 1:25:57 AM,871,res-1_showID-8
1094,15,1/5/2019 9:31:45 PM,689,res-1094_showID-15
111,30,3/30/2019 12:41:23 PM,90,res-111_showID-30
485,6,2/27/2019 5:11:21 PM,1643,res-485_showID-6
2287,11,1/10/2019 6:07:33 PM,1795,res-2287_showID-11
1416,22,1/24/2019 5:51:31 AM,11,res-1416_showID-22
3161,10,1/10/2019 6:34:35 AM,1233,res-3161_showID-10
2471,16,3/8/2019 5:40:19 AM,1473,res-2471_showID-16
2562,30,2/17/2019 12:25:39 AM,218,res-2562_showID-30
672,6,3/25/2019 10:13:45 PM,619,res-672_showID-6
313,26,2/5/2019 8:12:44 PM,924,res-313_showID-26
2354,4,1/4/2019 4:33:30 PM,74,res-2354_showID-4
2124,7,3/12/2019 9:24:16 PM,911,res-2124_showID-7
2515,27,3/4/2019 9:30:54 PM,700,res-2515_showID-27
2162,13,1/26/2019 12:15:22 AM,202,res-2162_showID-13
2335,25,1/8/2019 3:37:29 PM,1418,res-2335_showID-25
765,11,1/21/2019 9:44:34 PM,1836,res-765_showID-11
113,28,1/21/2019 6:57:35 PM,1909,res-113_showID-28
2008,6,2/23/2019 7:23:26 AM,279,res-2008_showID-6
1784,6,2/23/2019 12:57:35 PM,803,res-1784_showID-6
1060,15,2/9/2019 3:54:38 PM,1403,res-1060_showID-15
2384,18,3/9/2019 12:32:29 PM,1610,res-2384_showID-18
3047,2,2/28/2019 10:29:36 AM,1644,res-3047_showID-2
934,30,3/17/2019 12:17:57 AM,848,res-934_showID-30
2771,20,3/20/2019 10:34:12 PM,1570,res-2771_showID-20
1499,25,3/27/2019 8:03:30 PM,1198,res-1499_showID-25
1649,7,2/16/2019 6:23:33 AM,821,res-1649_showID-7
2631,27,2/17/2019 5:36:50 AM,495,res-2631_showID-27
1635,17,2/9/2019 12:26:54 AM,195,res-1635_showID-17
1852,16,1/13/2019 11:29:22 AM,1754,res-1852_showID-16
1814,11,2/22/2019 3:13:01 AM,1245,res-1814_showID-11
2253,18,2/10/2019 8:51:21 PM,560,res-2253_showID-18
3037,19,2/15/2019 4:07:30 AM,683,res-3037_showID-19
2325,16,3/30/2019 10:04:17 AM,164,res-2325_showID-16
1309,14,2/23/2019 5:36:48 PM,1928,res-1309_showID-14
839,7,3/18/2019 8:20:05 PM,529,res-839_showID-7
3189,21,1/8/2019 1:37:46 AM,178,res-3189_showID-21
422,19,2/4/2019 3:05:01 PM,1554,res-422_showID-19
527,14,2/25/2019 10:10:36 PM,787,res-527_showID-14
3031,1,1/24/2019 3:36:01 PM,887,res-3031_showID-1
3553,5,1/9/2019 9:36:16 AM,1017,res-3553_showID-5
193,23,3/15/2019 4:02:51 AM,773,res-193_showID-23
1484,22,2/21/2019 2:46:39 PM,767,res-1484_showID-22
650,5,3/10/2019 12:10:48 AM,446,res-650_showID-5
143,5,1/5/2019 2:27:13 AM,1868,res-143_showID-5
3316,25,2/26/2019 8:34:22 AM,223,res-3316_showID-25
729,29,3/7/2019 8:17:34 AM,531,res-729_showID-29
2690,18,1/13/2019 8:22:51 PM,70,res-2690_showID-18
1342,24,1/19/2019 6:11:59 AM,719,res-1342_showID-24
1494,26,3/29/2019 1:22:00 PM,421,res-1494_showID-26
2525,16,1/16/2019 10:28:47 AM,807,res-2525_showID-16
3060,13,3/15/2019 11:07:24 AM,1152,res-3060_showID-13
806,4,2/10/2019 1:29:01 AM,363,res-806_showID-4
