SectionId,NumOfTickets,Date
sec_side_10_side,6,5/14/1997 8:00:11 AM
sec_corner_39_corner,5,10/10/2007 5:50:15 AM
sec_corner_38_corner,2,9/11/1945 12:58:49 AM
sec_side_16_side,3,8/20/1969 3:50:04 AM
sec_side_16_side,7,11/2/1984 6:53:33 PM
sec_corner_37_corner,10,9/2/1948 3:36:55 AM
sec_club_31_club,5,2/28/1968 4:01:21 AM
sec_corner_18_corner,1,1/10/1961 2:14:06 PM
sec_corner_39_corner,6,4/23/1958 5:20:01 PM
sec_corner_4_corner,2,8/3/1944 11:20:20 AM
sec_side_29_side,1,3/22/2007 2:03:58 PM
sec_club_32_club,4,1/16/2014 8:28:33 AM
sec_sro_sro,8,4/23/2002 3:19:22 PM
sec_end_1_end,9,1/9/1998 3:41:56 AM
sec_corner_23_corner,6,1/3/1977 3:21:09 AM
sec_side_10_side,7,11/25/2004 10:57:47 AM
sec_club_32_club,5,6/12/1978 3:14:18 PM
sec_end_2_end,7,2/29/1984 2:17:48 AM
sec_corner_39_corner,1,8/22/1950 6:01:58 AM
sec_side_10_side,5,3/3/1960 11:25:19 AM
sec_corner_24_corner,10,11/16/1957 3:49:56 PM
sec_side_27_side,6,2/9/1957 4:41:01 PM
sec_pref_28_pref,1,4/22/1961 1:14:53 AM
sec_side_12_side,10,2/7/1971 12:21:39 AM
sec_side_26_side,4,7/17/1995 10:24:36 AM
sec_club_32_club,3,12/23/1968 7:41:28 AM
sec_side_16_side,7,12/24/1947 7:45:22 AM
sec_pref_30_pref,5,10/30/1943 10:46:35 PM
sec_side_35_side,10,1/20/1991 2:46:11 AM
sec_corner_18_corner,2,8/19/1954 7:21:55 AM
sec_end_20_end,8,6/19/2007 9:34:26 PM
sec_corner_37_corner,5,10/1/1975 3:03:37 PM
sec_side_28_side,2,1/11/2019 5:13:38 PM
sec_pref_28_pref,8,2/1/1987 5:36:39 AM
sec_corner_6_corner,9,12/5/1978 2:07:47 PM
sec_corner_23_corner,9,10/3/1941 8:10:41 AM
sec_corner_5_corner,3,9/6/1999 3:47:32 PM
sec_side_26_side,3,4/23/1985 3:28:05 AM
sec_side_15_side,4,2/18/1957 3:30:18 AM
sec_end_1_end,5,9/6/2018 4:10:55 PM
sec_end_20_end,5,8/26/1992 1:28:44 PM
sec_corner_19_corner,3,1/12/1955 11:41:26 AM
sec_end_22_end,4,12/2/1979 12:52:45 PM
sec_corner_6_corner,6,11/1/2005 8:19:01 AM
sec_pref_31_pref,5,5/22/2013 1:42:32 AM
sec_pref_32_pref,8,7/8/1970 9:26:09 AM
sec_corner_38_corner,9,6/5/1985 9:50:37 AM
sec_corner_3_corner,5,11/29/2005 4:31:39 AM
sec_club_32_club,8,7/20/1970 1:11:43 AM
sec_side_16_side,5,6/1/2010 4:35:32 PM
sec_side_9_side,3,9/23/1964 8:12:35 PM
sec_side_33_side,1,2/16/1981 2:04:59 PM
sec_corner_38_corner,9,7/3/1973 9:25:39 PM
sec_corner_24_corner,10,2/14/2016 10:51:12 AM
sec_side_8_side,3,10/26/1942 2:39:48 PM
sec_pref_31_pref,8,10/20/2013 9:38:30 PM
sec_corner_39_corner,4,5/11/1992 7:37:28 PM
sec_side_15_side,8,6/17/1951 6:50:32 AM
sec_corner_4_corner,2,11/8/2018 11:48:49 AM
sec_corner_18_corner,6,4/3/1991 12:30:55 PM
sec_side_36_side,10,2/15/2010 4:51:10 PM
sec_end_2_end,9,3/12/1995 10:53:55 PM
sec_pref_34_pref,10,1/20/2019 10:18:45 PM
sec_end_1_end,3,3/21/2019 7:32:58 AM
sec_side_35_side,4,8/30/1964 10:44:28 AM
sec_corner_37_corner,7,1/16/1974 5:56:04 PM
sec_pref_30_pref,2,12/1/1965 7:08:14 AM
sec_club_33_club,5,8/28/1941 12:53:25 PM
sec_corner_4_corner,5,2/20/1965 5:49:33 PM
sec_club_31_club,2,11/6/2013 3:35:09 PM
sec_corner_4_corner,7,10/2/1941 6:21:30 AM
sec_side_34_side,2,9/19/2011 8:23:02 AM
sec_side_16_side,7,11/16/1955 1:54:20 AM
sec_side_15_side,2,5/18/1955 3:13:38 PM
sec_corner_25_corner,1,11/14/1941 8:36:25 PM
sec_corner_39_corner,4,10/5/1945 9:02:24 AM
sec_club_31_club,5,1/6/1969 8:55:11 PM
sec_club_33_club,3,8/8/1975 2:52:26 AM
sec_corner_18_corner,7,5/12/2008 3:55:56 PM
sec_corner_6_corner,2,9/24/2019 12:19:52 PM
sec_end_20_end,10,5/13/1948 6:06:38 AM
sec_end_20_end,10,4/6/1969 9:58:00 AM
sec_side_27_side,7,8/5/1959 6:04:29 PM
sec_side_14_side,1,9/23/1948 5:20:29 AM
sec_corner_3_corner,7,12/13/1970 8:09:18 AM
sec_pref_28_pref,10,11/9/1974 10:46:22 PM
sec_side_16_side,1,1/9/1991 12:57:56 PM
sec_side_35_side,5,10/30/1941 8:45:27 AM
sec_side_10_side,5,9/6/1993 2:00:19 PM
sec_side_26_side,9,4/4/1952 9:53:07 PM
sec_side_8_side,10,11/2/1988 6:21:16 AM
sec_cb_cb,7,8/15/2016 9:35:49 AM
sec_corner_25_corner,7,6/11/1948 12:14:13 AM
sec_side_33_side,7,1/15/1998 5:27:35 AM
sec_corner_25_corner,2,3/29/1944 3:49:21 AM
sec_side_27_side,9,2/20/1949 6:22:57 PM
sec_corner_6_corner,9,11/2/1994 3:37:43 PM
sec_corner_37_corner,6,7/11/2016 5:57:22 PM
sec_corner_19_corner,5,5/19/1963 8:15:31 PM
sec_end_22_end,2,7/25/1941 12:43:33 PM
sec_side_10_side,3,5/14/1943 4:01:02 PM
sec_end_40_end,1,6/18/1989 10:31:31 AM
sec_side_33_side,5,10/26/1946 3:41:52 AM
sec_pref_32_pref,10,2/12/1992 5:58:44 AM
sec_pref_28_pref,9,9/22/1991 2:26:44 AM
sec_cb_cb,3,11/17/1944 12:29:31 AM
sec_side_28_side,4,10/5/1982 7:30:54 AM
sec_corner_37_corner,9,11/2/2008 8:22:23 AM
sec_side_9_side,5,1/25/1944 1:49:05 AM
sec_side_33_side,5,5/29/1972 2:11:15 PM
sec_end_21_end,3,5/31/2013 9:12:47 PM
sec_end_1_end,8,3/10/1942 11:14:05 AM
sec_side_34_side,1,3/31/1945 12:59:47 PM
sec_corner_24_corner,10,5/11/1986 7:14:37 PM
sec_side_13_side,1,6/16/1942 1:35:18 AM
sec_corner_19_corner,3,8/6/1948 9:04:43 PM
sec_corner_39_corner,8,4/7/1945 5:49:59 AM
sec_club_33_club,6,12/21/1979 9:08:17 AM
sec_end_1_end,1,10/27/2008 5:08:44 PM
sec_end_22_end,2,6/29/1988 7:59:51 PM
sec_side_27_side,1,6/3/1983 7:18:24 AM
sec_side_33_side,3,1/27/2008 4:10:45 AM
sec_club_33_club,3,7/6/2013 5:00:23 PM
sec_end_40_end,4,2/12/1951 9:56:24 PM
sec_side_11_side,1,12/5/1967 3:57:23 PM
sec_pref_31_pref,8,2/28/1984 4:51:18 AM
sec_corner_25_corner,7,9/14/1952 11:06:15 AM
sec_side_7_side,9,1/25/1978 12:29:01 AM
sec_end_1_end,2,9/11/2001 9:55:34 AM
sec_pref_32_pref,8,12/17/1950 6:22:39 AM
sec_club_30_club,9,9/4/1966 4:36:28 PM
sec_side_12_side,8,10/23/1940 1:36:33 AM
sec_club_31_club,10,12/20/1989 8:15:28 AM
sec_side_34_side,10,2/15/1951 12:02:50 PM
sec_corner_23_corner,4,10/13/2002 2:33:18 AM
sec_side_11_side,4,4/28/1950 1:58:22 AM
sec_pref_31_pref,9,12/30/1965 5:11:42 AM
sec_corner_39_corner,8,5/26/1956 7:36:27 AM
sec_club_30_club,1,11/17/2005 7:27:46 PM
sec_corner_18_corner,9,8/6/1984 5:45:34 PM
sec_side_12_side,1,4/30/1987 3:21:20 AM
sec_side_16_side,2,7/8/1958 11:32:16 AM
sec_corner_5_corner,3,12/21/2014 9:35:21 AM
sec_end_2_end,1,3/24/1951 11:32:01 AM
sec_pref_32_pref,3,9/7/2018 5:22:02 PM
sec_corner_17_corner,8,5/28/1980 4:13:16 AM
sec_pref_30_pref,3,7/19/1979 4:30:10 PM
sec_side_9_side,3,9/9/1946 3:16:12 PM
sec_side_33_side,1,3/21/1976 1:06:16 AM
sec_side_33_side,10,1/31/2010 2:17:07 PM
sec_side_28_side,9,4/15/1956 7:17:25 AM
sec_side_33_side,8,1/26/1966 7:17:10 PM
sec_club_33_club,4,4/17/1947 4:25:26 AM
sec_club_29_club,9,12/8/1966 8:05:56 PM
sec_corner_3_corner,5,7/13/1975 9:03:03 PM
sec_corner_6_corner,6,1/4/1973 4:46:24 PM
sec_side_14_side,3,5/26/1991 10:48:39 PM
sec_corner_39_corner,1,12/17/1997 5:45:07 PM
sec_end_22_end,4,1/25/1947 2:04:20 PM
sec_corner_3_corner,2,1/28/1973 9:00:30 PM
sec_cb_cb,7,11/6/2002 5:37:42 PM
sec_side_16_side,9,5/24/2005 10:20:43 PM
sec_side_28_side,6,2/19/1977 8:28:20 AM
sec_corner_25_corner,10,11/10/2019 3:30:40 AM
sec_end_1_end,5,3/23/1952 11:24:52 AM
sec_side_13_side,4,3/25/1961 7:18:07 PM
sec_corner_3_corner,4,8/25/2005 11:06:56 AM
sec_pref_30_pref,8,6/15/1963 9:05:32 AM
sec_clb_aut_clb_aut,6,9/29/2015 10:13:43 PM
sec_pref_31_pref,7,3/10/1982 6:16:26 AM
sec_corner_18_corner,7,3/30/1965 10:51:39 PM
sec_corner_6_corner,4,8/17/1958 9:26:08 AM
sec_end_22_end,10,2/2/1956 2:26:29 AM
sec_corner_5_corner,10,5/31/2001 2:34:39 PM
sec_end_40_end,10,7/4/1953 8:17:39 PM
sec_side_8_side,4,7/29/1960 9:52:30 PM
sec_side_27_side,1,11/19/1969 12:11:04 AM
sec_end_2_end,1,12/13/1973 5:34:43 PM
sec_sro_sro,9,3/27/1943 10:54:23 AM
sec_end_2_end,3,11/23/1956 5:32:43 AM
sec_side_9_side,5,7/9/1949 5:54:18 PM
sec_corner_25_corner,2,10/12/1968 1:46:40 AM
sec_side_33_side,4,1/21/1986 5:58:20 PM
sec_corner_19_corner,7,3/9/1956 2:47:30 AM
sec_end_1_end,4,8/18/1996 12:51:13 PM
sec_clb_aut_clb_aut,3,9/9/1971 7:38:15 AM
sec_corner_24_corner,5,9/26/1952 3:34:18 AM
sec_club_30_club,3,3/13/1989 2:44:10 AM
sec_pref_31_pref,10,8/25/2003 3:10:18 PM
sec_side_16_side,5,3/2/1974 2:16:06 AM
sec_pref_30_pref,3,8/9/1959 4:06:46 PM
sec_corner_18_corner,7,12/9/1962 6:56:15 AM
sec_side_28_side,10,10/27/1944 3:02:29 PM
sec_corner_39_corner,7,8/29/1960 7:48:54 PM
sec_end_2_end,8,5/17/1961 1:59:57 AM
sec_corner_5_corner,3,1/9/1956 10:47:20 AM
sec_side_29_side,5,9/4/1943 12:38:31 PM
sec_club_29_club,6,6/12/2012 9:30:23 PM
sec_club_33_club,7,12/12/2007 3:47:07 PM
sec_cb_cb,7,1/15/2010 7:57:54 PM
sec_side_13_side,9,3/12/1978 10:01:50 PM
sec_end_20_end,10,6/6/1984 1:54:33 AM
sec_side_28_side,10,8/6/1991 9:51:13 AM
sec_side_16_side,4,8/29/1945 11:36:17 AM
sec_side_9_side,8,3/11/1940 10:58:53 PM
sec_corner_3_corner,8,3/4/1976 3:06:07 AM
sec_end_2_end,2,4/23/1997 9:56:16 PM
sec_pref_28_pref,6,7/6/2010 7:19:46 AM
sec_club_32_club,4,12/2/2014 3:54:50 AM
sec_pref_31_pref,3,11/3/1958 4:56:54 PM
sec_club_32_club,10,5/22/2010 9:02:30 PM
sec_club_31_club,5,11/9/1997 1:43:48 PM
sec_corner_25_corner,4,3/16/1987 4:41:06 AM
sec_side_29_side,9,8/29/1961 9:29:44 AM
sec_end_1_end,4,7/21/2015 2:29:23 AM
sec_end_21_end,7,5/31/1962 2:14:22 AM
sec_side_7_side,4,5/14/1981 6:40:57 PM
sec_end_1_end,10,3/6/2002 7:37:49 PM
sec_corner_38_corner,3,10/27/1947 2:35:12 PM
sec_club_29_club,6,12/23/1958 12:19:01 PM
sec_end_1_end,2,3/10/1973 10:31:31 AM
sec_clb_aut_clb_aut,7,1/3/1990 12:47:30 AM
sec_side_11_side,6,3/1/2001 8:50:16 AM
sec_side_27_side,2,5/15/1979 6:53:27 AM
sec_side_29_side,8,12/12/2008 1:08:00 PM
sec_cb_cb,10,6/22/1955 2:40:39 PM
sec_corner_39_corner,8,1/14/1993 9:50:20 AM
sec_side_33_side,7,6/14/1984 7:57:35 PM
sec_side_10_side,5,7/1/1996 2:52:19 AM
sec_side_15_side,9,3/30/1949 8:36:54 AM
sec_pref_30_pref,5,9/9/1994 8:13:38 PM
sec_side_11_side,4,6/10/1984 9:30:03 AM
sec_side_33_side,8,2/2/2016 1:42:14 AM
sec_side_28_side,7,1/2/1986 11:16:50 AM
sec_club_33_club,8,3/6/2011 5:38:02 AM
sec_end_2_end,2,6/8/1960 11:18:33 AM
sec_cb_cb,9,4/19/1962 8:26:07 PM
sec_corner_17_corner,4,1/9/1949 7:46:52 PM
sec_side_28_side,5,7/23/2009 10:58:44 AM
sec_end_20_end,4,3/5/1980 4:00:28 AM
sec_side_15_side,3,5/5/1992 10:33:19 PM
sec_side_29_side,5,5/26/1955 10:06:01 AM
sec_pref_34_pref,3,11/20/1955 9:25:34 AM
sec_club_33_club,9,10/7/1968 11:34:56 AM
sec_end_20_end,2,11/16/2012 5:29:23 AM
sec_side_10_side,7,5/8/2019 9:19:59 AM
sec_side_29_side,1,7/14/1972 4:18:53 AM
sec_side_34_side,1,1/15/1961 2:04:48 PM
sec_side_26_side,8,2/9/1945 5:35:12 PM
sec_corner_38_corner,3,6/30/2004 11:11:05 AM
sec_pref_30_pref,9,5/11/1944 4:42:33 AM
sec_side_14_side,8,3/2/2014 6:19:17 PM
sec_side_11_side,4,12/30/1959 12:48:28 AM
sec_end_1_end,3,10/12/1944 11:49:02 AM
sec_end_21_end,3,8/14/1963 1:39:19 PM
sec_side_8_side,1,5/25/1991 4:55:42 PM
sec_sro_sro,6,10/28/1950 4:59:08 AM
sec_pref_28_pref,6,10/23/2016 9:54:20 PM
sec_end_40_end,5,9/19/1982 6:19:12 AM
sec_corner_4_corner,8,12/14/1958 10:35:32 PM
sec_side_14_side,7,10/9/1944 9:53:37 AM
sec_club_29_club,3,10/1/1956 12:14:49 AM
sec_side_12_side,6,7/9/1980 6:46:05 AM
sec_cb_cb,3,11/22/1972 4:05:22 PM
sec_side_15_side,4,2/20/1960 1:23:35 PM
sec_corner_39_corner,8,2/25/2019 12:15:14 PM
sec_end_1_end,3,12/8/1991 10:29:09 PM
sec_pref_31_pref,8,1/21/2012 10:49:07 AM
sec_end_2_end,4,5/13/1974 10:41:16 AM
sec_sro_sro,3,1/8/2011 4:40:22 PM
sec_end_22_end,2,11/3/1984 5:54:09 AM
sec_side_9_side,7,10/18/2017 3:58:30 AM
sec_end_2_end,9,3/22/1946 6:46:00 AM
sec_corner_25_corner,7,2/25/1973 10:25:30 AM
sec_corner_6_corner,6,12/15/1941 12:39:24 PM
sec_corner_39_corner,3,6/27/1962 8:01:59 PM
sec_side_12_side,1,8/4/1962 3:19:44 PM
sec_side_34_side,10,4/27/2000 10:38:29 PM
sec_corner_17_corner,6,6/1/1956 10:11:24 AM
sec_side_13_side,8,7/16/1975 5:00:24 PM
sec_side_36_side,5,1/30/2017 8:34:56 PM
sec_pref_30_pref,7,9/29/2014 8:12:43 AM
sec_club_31_club,10,7/7/2007 9:37:16 AM
sec_side_15_side,4,9/14/1951 3:20:19 AM
sec_club_29_club,7,8/2/1988 1:11:46 AM
sec_end_40_end,4,3/2/1971 1:32:33 AM
sec_side_9_side,1,1/28/2009 12:12:07 AM
sec_corner_18_corner,10,4/3/1964 8:24:24 PM
sec_side_9_side,3,1/14/1958 2:20:38 AM
sec_side_26_side,4,2/6/1953 12:58:10 AM
sec_side_10_side,10,6/1/2001 6:33:09 PM
sec_side_10_side,4,9/5/2003 2:07:44 AM
sec_end_40_end,1,12/14/1987 10:35:05 AM
sec_side_11_side,4,6/9/1968 12:25:16 AM
sec_side_9_side,9,2/19/2005 2:07:00 PM
sec_pref_32_pref,10,8/1/2012 9:19:08 PM
sec_side_28_side,10,11/7/1966 8:46:15 PM
sec_side_10_side,1,2/25/2010 10:30:45 AM
sec_corner_25_corner,6,12/29/2015 10:32:28 AM
sec_corner_25_corner,6,2/21/2017 5:07:10 PM
sec_side_27_side,8,3/28/1990 8:57:07 AM
sec_end_22_end,9,11/27/2000 3:52:22 PM
sec_club_33_club,3,3/14/1941 8:31:59 AM
sec_corner_39_corner,6,12/1/1963 4:02:36 AM
sec_end_2_end,9,9/3/1950 3:20:36 AM
sec_end_2_end,9,5/23/2018 7:43:49 AM
sec_side_15_side,2,9/18/2014 12:52:59 PM
sec_corner_18_corner,9,5/18/1978 11:35:15 AM
sec_club_33_club,1,4/28/1965 10:21:06 PM
sec_side_27_side,6,5/19/1984 7:05:28 PM
sec_side_15_side,7,11/12/2017 8:48:54 PM
sec_corner_5_corner,6,10/17/2010 10:26:40 PM
sec_side_26_side,8,3/24/1975 4:02:16 PM
sec_corner_18_corner,9,7/4/1999 9:17:20 AM
sec_side_34_side,3,7/2/1956 5:16:27 AM
sec_club_32_club,3,11/1/1959 12:44:11 AM
sec_pref_31_pref,6,2/2/1975 11:32:10 AM
sec_end_20_end,4,3/22/2010 11:29:06 AM
sec_side_27_side,4,12/21/2015 8:09:16 AM
sec_club_32_club,1,7/9/1964 3:33:42 PM
sec_end_21_end,10,6/29/1963 3:21:14 PM
sec_corner_18_corner,8,5/1/1944 2:35:45 AM
sec_side_36_side,10,6/19/1954 12:07:36 AM
sec_side_35_side,4,9/2/2013 10:51:27 PM
sec_end_40_end,10,3/17/1954 11:55:12 AM
sec_side_8_side,4,5/16/1999 9:35:55 PM
sec_club_31_club,10,11/19/1972 3:21:45 AM
sec_club_30_club,4,9/25/1978 4:27:35 PM
sec_clb_aut_clb_aut,6,9/23/2017 9:51:27 PM
sec_club_32_club,6,12/30/1985 9:43:40 PM
sec_corner_18_corner,4,1/12/1954 7:22:24 AM
sec_side_13_side,9,12/22/1954 10:05:18 PM
sec_end_40_end,10,7/9/2016 10:29:23 PM
sec_club_31_club,8,9/16/1988 8:05:34 PM
sec_side_16_side,4,9/2/2001 11:51:35 AM
sec_end_22_end,10,6/24/1959 9:32:23 PM
sec_corner_17_corner,5,8/8/1941 5:59:37 PM
sec_corner_37_corner,10,11/18/1946 6:47:39 PM
sec_end_22_end,3,11/24/1944 5:03:18 PM
sec_side_16_side,5,5/22/2003 12:32:45 AM
sec_pref_32_pref,5,2/5/2001 9:00:02 PM
sec_corner_17_corner,6,6/1/2005 4:31:59 AM
sec_club_33_club,1,9/21/1998 12:43:12 PM
sec_pref_28_pref,1,11/4/1985 12:37:36 PM
sec_side_9_side,3,5/6/2011 3:39:59 PM
sec_club_29_club,5,7/6/1988 9:27:28 AM
sec_club_30_club,2,11/20/1988 3:17:10 PM
sec_pref_31_pref,9,3/17/1993 6:15:52 PM
sec_corner_39_corner,8,11/29/2000 9:10:21 PM
sec_side_13_side,4,4/17/1980 9:12:12 PM
sec_side_12_side,9,11/28/2008 5:52:18 AM
sec_end_20_end,6,8/17/1940 7:03:33 AM
sec_side_12_side,6,9/17/1992 10:17:34 PM
sec_corner_25_corner,2,9/7/1953 8:01:36 AM
sec_club_29_club,4,6/7/1943 6:44:09 AM
sec_club_31_club,2,8/1/1977 1:13:09 AM
sec_corner_17_corner,10,4/2/2019 1:25:18 AM
sec_side_27_side,7,5/22/1972 5:17:31 PM
sec_pref_31_pref,10,9/18/1942 12:40:56 AM
sec_corner_38_corner,4,12/18/1953 7:45:16 AM
sec_side_11_side,4,5/23/1940 4:56:27 AM
sec_side_16_side,7,2/21/1961 10:21:40 AM
sec_corner_39_corner,5,2/8/1946 6:11:43 PM
sec_side_27_side,3,2/18/1942 11:21:25 AM
sec_corner_37_corner,9,10/3/2005 6:48:58 AM
sec_corner_38_corner,10,9/22/1940 12:09:34 AM
sec_side_10_side,10,9/22/1958 12:52:01 PM
sec_side_8_side,2,6/8/2004 11:20:04 AM
sec_side_14_side,8,11/13/1952 1:35:15 PM
sec_side_13_side,3,7/16/2007 4:56:54 PM
sec_side_28_side,6,10/28/1978 8:21:25 PM
sec_corner_39_corner,7,2/14/1977 12:03:13 PM
sec_sro_sro,6,2/11/1994 4:53:35 PM
sec_corner_25_corner,9,8/4/2003 4:16:31 AM
sec_side_27_side,10,8/8/1948 6:55:31 AM
sec_corner_19_corner,8,10/26/1969 10:00:07 AM
sec_corner_4_corner,6,1/4/1989 1:22:58 PM
sec_side_7_side,5,8/12/1967 2:14:56 AM
sec_cb_cb,1,8/15/1989 12:01:56 AM
sec_corner_19_corner,2,6/6/1974 11:20:43 AM
sec_corner_18_corner,8,4/1/1989 12:21:37 PM
sec_corner_19_corner,1,1/24/2017 6:53:53 AM
sec_club_32_club,10,8/17/1963 3:27:42 AM
sec_side_13_side,6,12/26/1961 10:19:48 PM
sec_side_14_side,1,3/30/1962 10:50:04 PM
sec_end_2_end,9,11/27/1977 11:40:34 AM
sec_side_15_side,6,8/8/2001 10:12:17 AM
sec_end_21_end,8,1/1/1998 3:56:25 AM
sec_corner_39_corner,7,8/11/2008 5:17:33 PM
sec_side_9_side,9,7/30/2017 12:19:10 PM
sec_corner_4_corner,4,9/6/1993 1:43:31 AM
sec_side_13_side,2,12/27/2015 9:40:30 AM
sec_pref_28_pref,7,9/3/2006 9:25:42 AM
sec_club_29_club,5,5/13/1979 12:53:50 PM
sec_end_20_end,2,5/23/1967 8:22:24 PM
sec_side_35_side,6,5/16/1943 2:41:07 AM
sec_end_21_end,2,8/18/1986 12:15:51 PM
sec_side_29_side,6,7/6/2010 7:38:21 AM
sec_side_9_side,8,10/28/1969 3:49:31 PM
sec_side_16_side,4,5/12/1969 12:00:09 AM
sec_corner_6_corner,4,8/21/1990 1:59:09 PM
sec_cb_cb,4,1/10/1966 2:58:56 AM
sec_side_11_side,3,3/30/1981 10:33:37 PM
sec_corner_23_corner,1,10/7/1958 2:17:45 AM
sec_side_26_side,6,12/30/2005 12:22:34 AM
sec_corner_4_corner,5,10/15/1998 6:36:34 AM
sec_side_33_side,6,5/6/1966 2:22:35 AM
sec_side_8_side,9,12/19/1967 7:15:10 PM
sec_pref_32_pref,4,7/23/1960 9:52:42 PM
sec_club_31_club,5,7/13/1952 9:29:20 PM
sec_side_34_side,5,11/17/1972 8:55:46 AM
sec_end_2_end,10,2/8/2007 10:54:42 PM
sec_corner_24_corner,3,5/14/1973 3:05:57 PM
sec_corner_39_corner,4,1/23/1971 4:52:09 AM
sec_corner_4_corner,4,3/10/2007 10:32:37 AM
sec_clb_aut_clb_aut,3,3/10/1945 7:18:41 AM
sec_sro_sro,7,3/7/1959 3:27:48 AM
sec_pref_34_pref,3,1/13/1957 7:14:40 PM
sec_end_40_end,9,5/30/1957 3:38:22 AM
sec_end_2_end,4,5/24/1962 7:56:26 PM
sec_side_28_side,4,8/14/1987 6:12:28 PM
sec_end_40_end,7,1/23/1961 8:58:29 AM
sec_sro_sro,1,12/4/1966 12:26:29 PM
sec_corner_3_corner,7,11/2/2015 1:15:33 PM
sec_end_40_end,1,3/30/1975 7:33:30 AM
sec_side_28_side,7,7/5/1953 5:09:40 AM
sec_side_8_side,6,9/6/1960 3:42:05 PM
sec_side_11_side,3,6/17/1956 6:09:18 AM
sec_side_8_side,10,8/26/2003 3:00:41 PM
sec_corner_6_corner,3,6/12/2014 5:50:58 AM
sec_end_1_end,9,9/22/1955 5:58:53 PM
sec_sro_sro,7,6/2/1959 4:05:21 PM
sec_sro_sro,7,7/20/2001 8:59:20 PM
sec_club_32_club,10,6/20/1956 10:23:56 PM
sec_side_14_side,4,7/1/1998 6:32:50 PM
sec_corner_17_corner,6,7/23/1960 4:38:47 PM
sec_pref_34_pref,1,12/29/1977 2:16:30 PM
sec_club_32_club,3,12/15/2015 2:39:07 AM
sec_side_14_side,2,1/13/2013 6:39:43 PM
sec_corner_23_corner,4,3/15/1962 8:55:28 AM
sec_side_36_side,6,3/6/1999 11:18:47 AM
sec_corner_19_corner,3,11/25/1968 2:37:51 AM
sec_side_33_side,9,1/19/1979 5:52:41 AM
sec_corner_38_corner,2,7/22/2005 7:11:41 PM
sec_corner_3_corner,5,5/8/2015 8:11:09 PM
sec_side_15_side,7,10/2/2003 2:52:50 PM
sec_side_29_side,7,12/30/1999 4:33:21 PM
sec_corner_5_corner,4,7/15/1978 5:52:30 PM
sec_side_9_side,4,6/24/1977 8:08:04 PM
sec_club_29_club,8,1/19/1961 12:33:48 PM
sec_pref_30_pref,4,3/29/2008 1:50:41 AM
sec_pref_28_pref,7,11/14/1985 12:52:07 AM
sec_end_22_end,1,7/2/1957 12:26:20 AM
sec_corner_18_corner,5,4/12/1955 4:27:25 PM
sec_side_33_side,1,1/5/2004 6:32:27 PM
sec_corner_38_corner,7,2/7/1946 8:34:21 AM
sec_corner_37_corner,8,12/18/1952 4:33:30 AM
sec_side_12_side,10,6/22/2019 7:01:40 PM
sec_side_16_side,4,8/4/1953 7:14:01 PM
sec_side_33_side,8,2/23/2007 10:56:01 PM
sec_side_9_side,8,3/30/1968 10:03:48 PM
sec_side_14_side,5,7/29/1966 3:56:55 PM
sec_side_13_side,8,1/28/1949 5:11:49 PM
sec_cb_cb,5,4/3/1940 1:31:12 AM
sec_side_27_side,5,3/6/1999 2:12:41 AM
sec_corner_25_corner,4,7/17/1970 9:42:42 AM
sec_side_9_side,4,9/24/2004 1:07:22 AM
sec_end_20_end,4,9/15/2015 1:01:58 AM
sec_end_21_end,9,1/2/1998 7:06:10 PM
sec_side_27_side,2,10/4/1955 8:10:45 PM
sec_end_22_end,5,8/28/1943 8:45:40 PM
sec_pref_34_pref,3,12/22/2008 5:18:25 PM
sec_end_40_end,2,2/16/1984 6:37:38 AM
sec_cb_cb,8,3/8/1977 4:13:22 PM
sec_side_36_side,10,12/1/2009 6:02:05 PM
sec_side_12_side,3,1/20/1977 6:20:46 PM
sec_pref_28_pref,1,7/14/1979 3:42:40 AM
sec_pref_31_pref,2,3/12/2002 3:50:59 AM
sec_side_27_side,9,5/11/1997 1:27:28 AM
sec_side_36_side,5,4/17/1987 7:17:34 PM
sec_corner_25_corner,1,6/15/1992 2:54:05 AM
sec_pref_28_pref,7,6/7/1945 11:43:33 AM
sec_side_36_side,1,12/26/1979 8:13:11 AM
sec_end_21_end,5,11/29/1957 2:11:36 AM
sec_end_2_end,3,9/10/1947 5:31:54 PM
sec_pref_32_pref,8,8/28/1941 5:03:55 AM
sec_side_36_side,4,5/12/1940 2:37:45 AM
sec_corner_5_corner,5,1/14/1970 7:34:47 PM
sec_side_36_side,1,5/26/1960 1:42:58 PM
sec_corner_6_corner,4,7/18/2019 3:24:05 AM
sec_end_2_end,10,10/23/2005 4:22:13 PM
sec_side_28_side,5,12/10/2013 8:01:32 PM
sec_corner_6_corner,7,8/22/1944 1:52:39 AM
sec_end_40_end,9,12/17/1946 7:02:20 PM
sec_corner_5_corner,5,12/22/2003 9:37:33 AM
sec_side_12_side,10,9/2/1978 9:32:45 PM
sec_side_12_side,7,6/4/1941 4:45:56 AM
sec_side_13_side,7,5/31/1977 3:21:59 PM
sec_end_21_end,10,11/25/2000 5:38:48 PM
sec_club_30_club,4,10/16/1983 8:50:00 PM
sec_corner_18_corner,2,1/13/1978 9:17:57 AM
sec_corner_37_corner,3,6/11/1977 11:44:22 AM
sec_sro_sro,5,10/15/1984 4:24:39 AM
sec_corner_25_corner,6,6/29/1979 1:04:54 AM
